timestamp,px,py,pz,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz,bax,bay,baz,bgx,bgy,bgz,lat,lon,alt
1757074469.000000,3.754828,73.748785,-0.000302,0.091055,-0.057443,0.847686,0.519459,11.119,5.434,116.471,1.086080,7.573098,-0.017562,-0.673452,0.099514,0.115129,-0.011791,-0.001121,-0.046281,31.45994922,120.43627894,14.062604,11.11928110,5.43365887,116.471042
1757074470.000000,4.897791,81.324828,0.016099,0.066489,-0.071832,0.724102,0.682712,11.234,-0.103,93.380,1.065658,7.396067,-0.034603,-0.558994,0.053374,0.081475,-0.002705,-0.002149,-0.012671,31.46001755,120.43629096,14.079101,11.23386435,-0.10265083,93.380461
1757074471.000000,5.900821,88.321099,-0.035385,0.073282,-0.068089,0.765479,0.635638,11.389,1.469,100.442,0.993736,7.216424,-0.068591,-0.493797,0.045124,0.063457,-0.003627,-0.001571,-0.019112,31.46008065,120.43630152,14.027715,11.38895850,1.46872845,100.442452
1757074472.000000,6.809735,95.436835,-0.043779,0.072668,-0.065195,0.773606,0.626101,11.067,1.765,101.861,0.882719,7.231508,-0.051930,-0.473927,0.043062,0.057812,-0.003365,-0.001689,-0.018544,31.46014483,120.43631108,14.019426,11.06698935,1.76467801,101.860619
1757074473.000000,7.724772,102.749888,-0.043270,0.072649,-0.064565,0.761976,0.640271,11.040,1.607,99.766,0.891284,7.347206,-0.022765,-0.455363,0.036955,0.052545,-0.002852,-0.001696,-0.015348,31.46021078,120.43632071,14.020053,11.04035772,1.60652849,99.765591
1757074474.000000,8.623058,110.093136,-0.055126,0.073362,-0.061381,0.762088,0.640369,10.814,1.903,99.740,0.872679,7.493732,-0.008537,-0.453747,0.035829,0.052032,-0.002936,-0.001649,-0.014110,31.46027701,120.43633016,14.008323,10.81375503,1.90279603,99.740420
1757074475.000000,9.488368,117.602791,-0.064760,0.076962,-0.068822,0.761753,0.639588,11.735,1.674,99.793,0.877495,7.755160,0.015103,-0.457454,0.060806,0.053561,-0.002794,-0.001042,-0.013357,31.46034474,120.43633926,13.998828,11.73503153,1.67423651,99.792565
1757074476.000000,10.445122,125.607958,-0.086423,0.076734,-0.066739,0.764383,0.636691,11.528,1.852,100.228,0.982136,8.076945,0.015839,-0.470423,0.066098,0.057213,-0.002978,-0.000986,-0.013592,31.46041694,120.43634933,13.977323,11.52784541,1.85230276,100.227946
1757074477.000000,11.473302,133.701821,-0.076715,0.077849,-0.068565,0.756448,0.645775,11.792,1.675,98.853,1.122212,8.329476,0.068287,-0.483686,0.059846,0.060821,-0.002779,-0.001167,-0.012540,31.46048994,120.43636015,13.987200,11.79231878,1.67453031,98.852723
1757074478.000000,12.650090,142.104641,-0.037919,0.078369,-0.064966,0.749876,0.653700,11.537,1.868,97.651,1.209374,8.391726,0.075344,-0.498202,0.053204,0.064727,-0.002642,-0.001431,-0.011369,31.46056572,120.43637253,14.026184,11.53690098,1.86805915,97.651026
1757074479.000000,13.834728,150.431412,0.018049,0.074043,-0.065071,0.766750,0.634332,11.176,1.776,100.624,1.199223,8.438478,0.018298,-0.489583,0.056106,0.062470,-0.002817,-0.001147,-0.012993,31.46064082,120.43638499,14.082349,11.17557159,1.77596674,100.624374
1757074480.000000,15.056635,159.124496,0.022555,0.075082,-0.065322,0.767703,0.633030,11.272,1.867,100.799,1.187109,8.573072,-0.003795,-0.489142,0.055501,0.062338,-0.002724,-0.001133,-0.012365,31.46071922,120.43639785,14.087073,11.27154298,1.86700305,100.799334
1757074481.000000,16.227721,167.622860,-0.003589,0.075553,-0.064574,0.778006,0.620345,11.207,2.146,102.655,1.178993,8.724469,0.032943,-0.497526,0.059902,0.064662,-0.002881,-0.001251,-0.013024,31.46079587,120.43641017,14.061153,11.20688996,2.14590492,102.655082
1757074482.000000,17.413157,176.477431,-0.014567,0.077083,-0.062522,0.787000,0.608917,11.098,2.590,104.289,1.205346,8.856078,0.017593,-0.506995,0.064614,0.067275,-0.003120,-0.001181,-0.013482,31.46087573,120.43642264,14.050421,11.09760679,2.58994779,104.288765
1757074483.000000,18.559473,185.268492,0.113746,0.069535,-0.067409,0.769113,0.631732,11.046,1.249,101.081,1.166645,8.919244,-0.012966,-0.489229,0.064163,0.062505,-0.002073,-0.001275,-0.010553,31.46095501,120.43643471,14.178990,11.04565357,1.24867424,101.081452
1757074484.000000,19.797357,194.392238,0.110760,0.072620,-0.063885,0.780187,0.618023,10.927,1.968,103.043,1.177556,8.865186,-0.003144,-0.490198,0.063940,0.062721,-0.002442,-0.001262,-0.011486,31.46103730,120.43644773,14.176284,10.92700771,1.96848969,103.042873
1757074485.000000,20.906669,203.077686,0.040674,0.068333,-0.073072,0.777248,0.621190,11.450,0.885,102.646,1.069006,8.820789,0.038494,-0.502176,0.066830,0.065925,-0.001939,-0.001276,-0.010524,31.46111563,120.43645940,14.106476,11.44974696,0.88469785,102.646441
1757074486.000000,22.033704,211.955496,-0.028382,0.074857,-0.074972,0.761995,0.638858,12.119,1.048,99.936,1.114697,8.704511,0.023519,-0.515297,0.063982,0.069257,-0.001901,-0.000943,-0.008851,31.46119570,120.43647126,14.037717,12.11868514,1.04793327,99.935728
1757074487.000000,23.137721,220.382801,-0.062847,0.071398,-0.079211,0.757881,0.643618,12.238,0.359,99.283,1.138150,8.618618,-0.020172,-0.523477,0.060961,0.071323,-0.001890,-0.000845,-0.008285,31.46127171,120.43648288,14.003545,12.23815797,0.35865639,99.283452
1757074488.000000,24.328382,229.279499,-0.112372,0.066205,-0.068837,0.752592,0.651524,10.946,0.570,98.179,1.181123,8.441384,-0.029670,-0.528394,0.050963,0.072387,-0.001675,-0.001275,-0.007490,31.46135195,120.43649541,13.954343,10.94639080,0.57027998,98.179392
1757074489.000000,25.449973,237.408828,-0.044421,0.063301,-0.078824,0.711698,0.695173,11.551,-1.117,91.459,1.105640,8.093969,-0.016368,-0.506175,0.079242,0.067247,-0.000473,-0.001005,-0.003355,31.46142527,120.43650721,14.022599,11.55135204,-1.11682110,91.458877
1757074490.000000,26.558006,245.491047,0.055623,0.060911,-0.080647,0.715251,0.691522,11.517,-1.398,92.074,1.057959,7.779033,0.033686,-0.481823,0.119784,0.061874,-0.000492,-0.000773,-0.003429,31.46149816,120.43651887,14.122958,11.51749341,-1.39847100,92.073721
1757074491.000000,27.645515,252.984622,-0.039650,0.064018,-0.082080,0.700279,0.706239,11.856,-1.506,89.671,1.095890,7.569662,-0.003599,-0.511706,0.071556,0.068462,-0.000670,-0.000913,-0.002529,31.46156574,120.43653031,14.027986,11.85599632,-1.50568902,89.670779
1757074492.000000,28.805680,260.610351,-0.007889,0.063853,-0.078931,0.679850,0.726289,11.546,-1.595,86.378,1.146174,7.381072,-0.004454,-0.505399,0.087569,0.067221,-0.000594,-0.000974,-0.000900,31.46163452,120.43654252,14.060064,11.54583506,-1.59485713,86.378124
1757074493.000000,29.916002,267.767531,0.008528,0.067376,-0.074195,0.686060,0.720609,11.474,-0.830,87.269,1.150052,7.205617,0.022609,-0.524882,0.037840,0.070984,-0.000816,-0.001173,-0.001447,31.46169907,120.43655420,14.076785,11.47435945,-0.82988024,87.269423
1757074494.000000,30.984526,274.836198,-0.045041,0.066188,-0.074968,0.689523,0.717327,11.441,-0.933,87.829,1.053026,7.134082,-0.008033,-0.539652,0.020420,0.074272,-0.000691,-0.001271,-0.001650,31.46176282,120.43656544,14.023526,11.44146223,-0.93263293,87.829036
1757074495.000000,32.030593,281.838137,-0.050315,0.067284,-0.076347,0.683850,0.722491,11.635,-1.048,86.959,1.058241,6.987604,-0.007863,-0.537693,0.024707,0.073882,-0.000712,-0.001207,-0.001290,31.46182597,120.43657645,14.018567,11.63507501,-1.04835862,86.959087
1757074496.000000,33.147962,288.874891,-0.017436,0.062343,-0.075217,0.683108,0.723753,11.131,-1.358,86.823,1.126664,6.809028,-0.009074,-0.523547,0.047642,0.070898,-0.000615,-0.001242,-0.001443,31.46188944,120.43658820,14.051770,11.13135927,-1.35826985,86.822681
1757074497.000000,34.291061,295.366862,0.034422,0.063601,-0.073138,0.704787,0.702766,11.099,-0.753,90.238,1.153344,6.450552,-0.022617,-0.506248,0.086504,0.067418,-0.000987,-0.001048,-0.003082,31.46194799,120.43660023,14.103934,11.09889332,-0.75335087,90.237740
1757074498.000000,35.438232,301.712296,-0.099731,0.068017,-0.075361,0.721074,0.685381,11.649,-0.299,92.938,1.086252,5.973508,-0.040452,-0.528781,0.046661,0.072160,-0.001192,-0.000959,-0.004130,31.46200522,120.43661230,13.970088,11.64929059,-0.29859492,92.937957
1757074499.000000,36.393374,307.408709,-0.031695,0.058984,-0.077143,0.709787,0.697691,11.062,-1.370,91.118,0.902544,5.533491,-0.039248,-0.511593,0.073769,0.068471,-0.000797,-0.001047,-0.002718,31.46205659,120.43662235,14.038404,11.06199406,-1.37020314,91.117521
